No.,Time,Source,Destination,Protocol,Length,Info
2752,83.351276,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.254? Tell 203.153.148.237
2753,83.35326,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.254? Tell 203.153.147.237
2754,83.355118,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.254? Tell 192.168.153.2
2755,83.357087,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.154.254? Tell 192.168.154.2
2756,83.359049,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.155.254? Tell 192.168.155.2
2757,83.360452,SamsungElect_9a:17:47,Broadcast,ARP,60,ARP Announcement for 203.153.146.24
2758,83.360969,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.169.254? Tell 192.168.169.2
2759,83.361755,fe80::7496:1be7:9ffd:db8c,ff02::16,ICMPv6,110,Multicast Listener Report Message v2
2760,83.363633,fe80::7496:1be7:9ffd:db8c,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
2761,83.363633,203.153.146.24,224.0.0.251,MDNS,81,"Standard query 0x0000 ANY DESKTOP-AIA4C08.local, ""QM"" question"
2762,83.363633,fe80::7496:1be7:9ffd:db8c,ff02::fb,MDNS,101,"Standard query 0x0000 ANY DESKTOP-AIA4C08.local, ""QM"" question"
2763,83.363633,203.153.146.24,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::7496:1be7:9ffd:db8c A 203.153.146.24
2764,83.363633,fe80::7496:1be7:9ffd:db8c,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::7496:1be7:9ffd:db8c A 203.153.146.24
2765,83.363633,fe80::7496:1be7:9ffd:db8c,ff02::1:3,LLMNR,95,Standard query 0x8ad7 ANY DESKTOP-AIA4C08
2766,83.363633,203.153.146.24,224.0.0.252,LLMNR,75,Standard query 0x8ad7 ANY DESKTOP-AIA4C08
2767,83.363633,fe80::7496:1be7:9ffd:db8c,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
2768,83.364643,fe80::3c82:72bf:ebd1:45c3,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::3c82:72bf:ebd1:45c3 A 203.153.148.42
2769,83.364643,fe80::33a2:8941:4b74:b8c9,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::33a2:8941:4b74:b8c9 A 203.153.146.8
2770,83.364643,fe80::8f1e:5abb:a8a2:6e02,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::8f1e:5abb:a8a2:6e02 A 203.153.148.100
2771,83.364643,fe80::8313:c49e:b950:bd81,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::8313:c49e:b950:bd81 A 203.153.148.77
2772,83.364643,fe80::51af:325a:8d1d:db42,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::51af:325a:8d1d:db42 A 203.153.146.91
2773,83.364643,fe80::1754:d03c:dd62:91ea,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::1754:d03c:dd62:91ea A 203.153.148.60
2774,83.364643,fe80::9938:1001:573f:b6b3,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::9938:1001:573f:b6b3 A 203.153.148.46
2775,83.365078,fe80::a141:5eec:7b7c:2f0d,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::a141:5eec:7b7c:2f0d A 203.153.148.23
2776,83.365078,fe80::e788:17c5:ff38:6a4d,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::e788:17c5:ff38:6a4d A 203.153.148.189
2777,83.365078,fe80::5279:3c19:c996:ccd8,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::5279:3c19:c996:ccd8 A 203.153.148.82
2778,83.365078,fe80::2406:53c8:baba:c739,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::2406:53c8:baba:c739 A 203.153.148.61
2779,83.365078,fe80::960:583a:f930:fc52,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::960:583a:f930:fc52 A 203.153.148.50
2780,83.365078,fe80::2a27:3441:8d31:d0ed,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::2a27:3441:8d31:d0ed A 203.153.148.22
2781,83.365078,fe80::d686:32b1:976d:26aa,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::d686:32b1:976d:26aa A 203.153.148.111
2782,83.365078,fe80::286d:d831:bde5:e4a7,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::286d:d831:bde5:e4a7 A 203.153.148.195
2783,83.365078,fe80::20be:9683:7f4c:f7e6,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::20be:9683:7f4c:f7e6 A 203.153.148.135
2784,83.365078,fe80::b9ab:d528:bd67:fa97,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::b9ab:d528:bd67:fa97 A 203.153.148.41
2785,83.365078,203.153.146.8,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::33a2:8941:4b74:b8c9 A 203.153.146.8
2786,83.365078,fe80::5b5d:bc4:92b0:d15f,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::5b5d:bc4:92b0:d15f A 203.153.148.134
2787,83.365078,fe80::490e:8872:378c:4a78,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::490e:8872:378c:4a78 A 203.153.148.93
2788,83.365078,fe80::5970:cd73:47ca:6d9f,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::5970:cd73:47ca:6d9f A 203.153.146.34
2789,83.365078,fe80::5061:ba0a:6b8a:f44b,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::5061:ba0a:6b8a:f44b A 203.153.148.205
2790,83.365078,fe80::56f2:8912:9061:c076,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::56f2:8912:9061:c076 A 203.153.148.58
2791,83.365078,fe80::5271:1db4:8357:55c0,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::5271:1db4:8357:55c0 A 203.153.148.49
2792,83.365078,fe80::42f4:cf2d:4b70:4d7e,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::42f4:cf2d:4b70:4d7e A 203.153.148.30
2793,83.365963,fe80::7d0:c9fa:f196:a64a,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::7d0:c9fa:f196:a64a A 203.153.146.92
2794,83.365963,203.153.146.34,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::5970:cd73:47ca:6d9f A 203.153.146.34
2795,83.365963,fe80::d7c9:df0f:6a3b:eb1f,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::d7c9:df0f:6a3b:eb1f A 203.153.148.33
2796,83.365963,fe80::b8ee:156a:c060:5805,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::b8ee:156a:c060:5805 A 203.153.148.40
2797,83.365963,203.153.146.91,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::51af:325a:8d1d:db42 A 203.153.146.91
2798,83.365963,203.153.146.95,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::2d8a:b9e7:b95a:8abc A 203.153.146.95
2799,83.365963,fe80::2d8a:b9e7:b95a:8abc,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::2d8a:b9e7:b95a:8abc A 203.153.146.95
2800,83.365963,203.153.146.92,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::7d0:c9fa:f196:a64a A 203.153.146.92
2801,83.367131,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
2802,83.368047,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.234? Tell 203.153.147.237
2803,83.368574,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.179? Tell 203.153.148.237
2804,83.371851,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.233? Tell 203.153.147.237
2805,83.372506,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.178? Tell 203.153.148.237
2806,83.374816,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.235? Tell 203.153.147.237
2807,83.375412,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.180? Tell 203.153.148.237
2808,83.377398,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.232? Tell 203.153.147.237
2809,83.378556,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.177? Tell 203.153.148.237
2810,83.379491,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.5? Tell 203.153.148.237
2811,83.381459,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.240? Tell 203.153.147.237
2812,83.383407,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.1? Tell 203.153.148.237
2813,83.385657,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.2? Tell 203.153.148.237
2814,83.387591,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.102? Tell 203.252.195.233
2815,83.389567,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.67? Tell 203.153.147.237
2816,83.391541,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.9? Tell 203.153.147.237
2817,83.39483,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.121? Tell 192.168.153.2
2818,83.396929,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.44? Tell 203.252.195.233
2819,83.398891,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.9? Tell 203.153.146.237
2820,83.400855,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.52? Tell 203.153.147.237
2821,83.402696,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.120? Tell 203.153.147.237
2822,83.404504,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.110? Tell 192.168.153.2
2823,83.40636,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.103? Tell 192.168.153.2
2824,83.408039,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.85? Tell 192.168.153.2
2825,83.410018,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.201? Tell 192.168.153.2
2826,83.412241,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.32? Tell 192.168.153.2
2827,83.414079,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.61? Tell 192.168.153.2
2828,83.415892,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.82? Tell 203.153.146.237
2829,83.418139,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.140? Tell 203.252.195.233
2830,83.420889,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.46? Tell 203.153.147.237
2831,83.422861,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.154? Tell 203.252.195.233
2832,83.424693,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.192? Tell 192.168.153.2
2833,83.426527,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.225? Tell 192.168.153.2
2834,83.428527,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.251? Tell 203.252.195.233
2835,83.4302,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.233? Tell 192.168.153.2
2836,83.432425,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.102? Tell 203.153.148.237
2837,83.434394,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.13? Tell 203.153.148.237
2838,83.436226,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.179? Tell 192.168.153.2
2839,83.438384,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.43? Tell 203.153.146.237
2840,83.440441,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.252? Tell 203.252.195.233
2841,83.442931,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.118? Tell 203.153.148.237
2842,83.445165,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.100? Tell 203.153.147.237
2843,83.446051,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.240? Tell 203.252.195.233
2844,83.447519,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.246? Tell 203.153.147.237
2845,83.449483,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.1? Tell 192.168.153.2
2846,83.450775,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.154.1? Tell 192.168.154.2
2847,83.451421,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.155.1? Tell 192.168.155.2
2848,83.452077,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.169.1? Tell 192.168.169.2
2849,83.453269,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.238? Tell 203.153.146.237
2850,83.453779,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.238? Tell 203.153.147.237
2851,83.454453,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.238? Tell 203.153.148.237
2852,83.455643,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.234? Tell 203.252.195.233
2853,83.456271,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.241? Tell 203.252.195.233
2854,83.456926,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.229? Tell 203.252.195.233
2855,83.457581,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.226? Tell 203.252.195.233
2856,83.458919,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.244? Tell 203.252.195.233
2857,83.460755,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.29? Tell 203.153.147.237
2858,83.46272,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.47? Tell 192.168.153.2
2859,83.464538,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.58? Tell 192.168.153.2
2860,83.466264,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.182? Tell 192.168.153.2
2861,83.468226,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.103? Tell 203.153.148.237
2862,83.470294,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.78? Tell 203.153.148.237
2863,83.472312,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.10? Tell 203.153.147.237
2864,83.474525,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.45? Tell 203.153.147.237
2865,83.476596,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.10? Tell 203.153.148.237
2866,83.478685,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.159? Tell 192.168.153.2
2867,83.480522,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.44? Tell 192.168.153.2
2868,83.481297,20.189.173.6,203.153.148.17,TCP,60,"443  >  51803 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
2869,83.482474,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.36? Tell 192.168.153.2
2870,83.484437,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.46? Tell 192.168.153.2
2871,83.48646,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.41? Tell 192.168.153.2
2872,83.488403,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.40? Tell 192.168.153.2
2873,83.490199,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.48? Tell 192.168.153.2
2874,83.492324,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.43? Tell 192.168.153.2
2875,83.494421,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.92? Tell 203.153.147.237
2876,83.496781,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.7? Tell 203.153.148.237
2877,83.498877,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.84? Tell 203.252.195.233
2878,83.500825,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.156? Tell 192.168.153.2
2879,83.502814,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.9? Tell 203.153.148.237
2880,83.504493,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.53? Tell 192.168.153.2
2881,83.506611,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.16? Tell 203.153.146.237
2882,83.50895,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.203? Tell 203.252.195.233
2883,83.511438,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.80? Tell 203.153.147.237
2884,83.51395,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.62? Tell 192.168.153.2
2885,83.516016,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.216? Tell 192.168.153.2
2886,83.517871,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.30? Tell 203.153.146.237
2887,83.51972,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.37? Tell 203.153.148.237
2888,83.521669,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.23? Tell 203.153.146.237
2889,83.523781,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.93? Tell 203.153.148.237
2890,83.525747,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.82? Tell 203.153.148.237
2891,83.527713,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.20? Tell 203.153.148.237
2892,83.529551,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.98? Tell 203.153.148.237
2893,83.53172,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.34? Tell 203.153.146.237
2894,83.534795,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.61? Tell 203.153.148.237
2895,83.538052,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.50? Tell 203.153.148.237
2896,83.541213,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.23? Tell 203.153.148.237
2897,83.544358,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.60? Tell 203.153.148.237
2898,83.55204,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.30? Tell 203.153.148.237
2899,83.553667,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.41? Tell 203.153.146.237
2900,83.555123,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.42? Tell 203.153.148.237
2901,83.557862,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.14? Tell 203.153.146.237
2902,83.560204,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.175? Tell 203.153.146.237
2903,83.56374,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.44? Tell 203.153.148.237
2904,83.566357,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.195? Tell 203.153.148.237
2905,83.568717,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.40? Tell 203.153.148.237
2906,83.570816,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.155? Tell 203.153.146.237
2907,83.57317,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.69? Tell 203.153.146.237
2908,83.576183,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.17? Tell 203.153.148.237
2909,83.576188,SamsungElect_ce:4c:db,Ubiquoss_5f:e6:10,ARP,42,203.153.148.17 is at 8c:b0:e9:ce:4c:db
2910,83.578284,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.179? Tell 203.252.195.233
2911,83.58038,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.173? Tell 192.168.153.2
2912,83.582355,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.162? Tell 203.153.147.237
2913,83.584178,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.90? Tell 192.168.153.2
2914,83.586143,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.177? Tell 203.153.147.237
2915,83.58798,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.241? Tell 192.168.153.2
2916,83.589819,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.13? Tell 192.168.153.2
2917,83.591782,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.144? Tell 203.153.147.237
2918,83.593615,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.117? Tell 203.153.147.237
2919,83.595452,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.249? Tell 192.168.153.2
2920,83.597192,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.223? Tell 192.168.153.2
2921,83.59912,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.65? Tell 203.153.147.237
2922,83.601349,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.12? Tell 203.153.148.237
2923,83.603445,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.105? Tell 203.153.147.237
2924,83.605415,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.188? Tell 203.252.195.233
2925,83.607381,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.185? Tell 203.153.148.237
2926,83.609215,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.184? Tell 203.153.148.237
2927,83.611183,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.15? Tell 192.168.153.2
2928,83.613409,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.32? Tell 203.153.147.237
2929,83.615376,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.19? Tell 203.153.147.237
2930,83.617344,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.96? Tell 203.153.147.237
2931,83.625208,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.14? Tell 203.252.195.233
2932,83.625859,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.245? Tell 192.168.153.2
2933,83.626782,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.7? Tell 203.252.195.233
2934,83.627697,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.54? Tell 203.153.147.237
2935,83.62835,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.25? Tell 203.153.147.237
2936,83.629006,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.80? Tell 192.168.153.2
2937,83.630055,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 192.168.153.65? Tell 192.168.153.2
2938,83.630447,SamsungElect_9a:17:47,Broadcast,ARP,60,Who has 203.153.146.254? Tell 203.153.146.24
2939,83.631365,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.1? Tell 203.252.195.233
2940,83.633463,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.133? Tell 203.153.147.237
2941,83.635691,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.13? Tell 203.252.195.233
2942,83.637658,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.250? Tell 203.252.195.233
2943,83.639752,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.147.21? Tell 203.153.147.237
2944,83.64159,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.148.43? Tell 203.153.148.237
2945,83.705162,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
2946,83.719894,fe80::82a9:b7b2:b732:d489,ff02::c,UDP,718,58800  >  3702 Len=656
2947,83.741868,fe80::b25c:daff:fe65:186f,ff02::1:2,DHCPv6,163,Solicit XID: 0x14e014 CID: 00030001b05cda65186f IAA: :: 
2948,83.846836,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
2949,83.861719,SamsungElect_9a:17:47,Broadcast,ARP,60,Who has 203.153.146.254? Tell 203.153.146.24
2950,83.862468,fe80::7496:1be7:9ffd:db8c,ff02::16,ICMPv6,110,Multicast Listener Report Message v2
2951,83.869431,ExtremeNetwo_99:f3:e0,Broadcast,ARP,60,Who has 203.153.148.77? Tell 203.153.148.179
2952,83.972269,SamsungElect_7d:70:1a,Broadcast,ARP,60,Who has 203.153.146.200? Tell 203.153.146.212
2953,83.982068,ExtremeNetwo_9b:97:71,Broadcast,ARP,60,Who has 203.153.148.77? Tell 203.153.148.177
2954,84.084794,ExtremeNetwo_99:f4:35,Broadcast,ARP,60,Who has 203.153.148.77? Tell 203.153.148.178
2955,84.112915,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
2956,84.190993,ExtremeNetwo_9a:57:87,Broadcast,ARP,60,Who has 203.153.148.77? Tell 203.153.148.180
2957,84.259259,Extreme-EEP,Extreme-EDP,EDP,346,EDP: Info Display Link
2958,84.259259,Extreme-EEP,Extreme-EDP,EDP,94,EDP: VL1
2959,84.363008,HongRuiOptic_0a:3b:ee,Broadcast,RLDP,60,Network Loop Detection
2960,84.363008,fe80::7496:1be7:9ffd:db8c,ff02::2,ICMPv6,70,Router Solicitation from 8c:b0:e9:9a:17:47
2961,84.369732,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
2962,84.374397,fe80::7a3f:68bb:427b:c0f6,ff02::1:ffff:ad6d,ICMPv6,86,Neighbor Solicitation for fe80::86a9:3eff:feff:ad6d from 54:b2:03:e7:cf:08
2963,84.454816,fe80::4eb8:d720:963e:7a36,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
2964,84.454816,fe80::4eb8:d720:963e:7a36,ff02::fb,MDNS,90,"Standard query 0x0000 AAAA wpad.local, ""QM"" question"
2965,84.454816,fe80::4eb8:d720:963e:7a36,ff02::1:3,LLMNR,84,Standard query 0xe646 A wpad
2966,84.455277,fe80::4eb8:d720:963e:7a36,ff02::1:3,LLMNR,84,Standard query 0x6203 AAAA wpad
2967,84.686986,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.153.146.254? Tell 203.153.146.237
2968,84.689465,Ubiquoss_5f:e6:10,Broadcast,ARP,60,Who has 203.252.195.254? Tell 203.252.195.233
